Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F,Y2021,Y2021F,Y2022,Y2022F
"61","'226","Equatorial Guinea","6812","Total Energy (excl.eletricity & heat)","72184","Energy use in agriculture","TJ","29.358700","E","31.208300","E","103.614800","E","83.584000","E","81.122200","E","88.267700","E","129.524800","E","202.513500","E","180.276400","E","239.504200","E","334.338700","E","348.486300","E","476.520000","E","498.464600","E","515.581800","E","627.527800","E","699.966800","E","772.901600","E","836.769700","E","892.342100","E","988.720600","E","933.173700","E","989.345200","E","1389.036800","E","1674.145700","E","1570.216900","E","1778.604200","E","1699.029800","E","1581.970900","E","1390.174400","E","1631.523000","E","1660.335400","E","1660.335400","I"
"61","'226","Equatorial Guinea","6812","Total Energy (excl.eletricity & heat)","7273","Emissions (CO2)","kt","2.150700","E","2.290600","E","6.867600","E","5.643900","E","5.465600","E","5.959600","E","9.035500","E","14.494300","E","12.695300","E","16.912300","E","23.945300","E","25.461800","E","34.897400","E","36.566000","E","37.811800","E","45.500700","E","50.546400","E","54.730500","E","58.171300","E","61.572600","E","66.997600","E","63.445500","E","66.443400","E","89.613700","E","106.155000","E","100.854700","E","113.440500","E","108.515600","E","99.450300","E","89.051700","E","101.365000","E","102.912200","E","102.912200","I"
"61","'226","Equatorial Guinea","6812","Total Energy (excl.eletricity & heat)","7225","Emissions (CH4)","kt","0.000400","E","0.000300","E","0.000800","E","0.000700","E","0.000600","E","0.000600","E","0.000800","E","0.001100","E","0.001100","E","0.001400","E","0.002100","E","0.002300","E","0.003000","E","0.003500","E","0.003900","E","0.004800","E","0.005600","E","0.008700","E","0.008300","E","0.010100","E","0.012900","E","0.012400","E","0.012900","E","0.015800","E","0.018600","E","0.016400","E","0.021400","E","0.019900","E","0.015700","E","0.014400","E","0.015600","E","0.025800","E","0.025800","I"
"61","'226","Equatorial Guinea","6812","Total Energy (excl.eletricity & heat)","7230","Emissions (N2O)","kt","0.000600","E","0.000700","E","0.000700","E","0.000800","E","0.000700","E","0.000800","E","0.002000","E","0.004200","E","0.003100","E","0.004400","E","0.007000","E","0.008500","E","0.012000","E","0.012500","E","0.012800","E","0.014400","E","0.015500","E","0.015100","E","0.014600","E","0.014300","E","0.013600","E","0.013900","E","0.013600","E","0.014800","E","0.014600","E","0.015800","E","0.015800","E","0.015000","E","0.012700","E","0.014300","E","0.012500","E","0.010500","E","0.010500","I"
"178","'232","Eritrea","6801","Petroleum products","72184","Energy use in agriculture","TJ",,,,,,,,,"70.021700","E","85.026400","E","100.031000","E","105.032600","E","105.032600","E","115.035700","E","105.032600","E","115.035700","E","105.032600","E","100.031000","E","100.031000","E","95.029500","E","95.029500","E","100.031000","E","80.024800","E","70.021700","E","70.021700","E","55.017100","E","50.015500","E","50.015500","E","45.014000","E","35.010900","E","35.010900","E","45.114000","E","37.580400","E","39.025800","E","38.806800","E","38.806800","E","38.806800","I"
"178","'232","Eritrea","6801","Petroleum products","7273","Emissions (CO2)","kt",,,,,,,,,"5.034600","E","6.113400","E","7.192200","E","7.551800","E","7.551800","E","8.271100","E","7.551800","E","8.271100","E","7.551800","E","7.192200","E","7.192200","E","6.832600","E","6.832600","E","7.192200","E","5.753800","E","5.034600","E","5.034600","E","3.955700","E","3.596100","E","3.596100","E","3.236500","E","2.517300","E","2.517300","E","3.243700","E","2.702000","E","2.806000","E","2.790200","E","2.790200","E","2.790200","I"
"178","'232","Eritrea","6801","Petroleum products","7225","Emissions (CH4)","kt",,,,,,,,,"0.000700","E","0.000900","E","0.001000","E","0.001100","E","0.001100","E","0.001200","E","0.001100","E","0.001200","E","0.001100","E","0.001000","E","0.001000","E","0.001000","E","0.001000","E","0.001000","E","0.000800","E","0.000700","E","0.000700","E","0.000600","E","0.000500","E","0.000500","E","0.000500","E","0.000400","E","0.000400","E","0.000500","E","0.000400","E","0.000400","E","0.000400","E","0.000400","E","0.000400","I"
"178","'232","Eritrea","6801","Petroleum products","7230","Emissions (N2O)","kt",,,,,,,,,"0.000000","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","I"
"178","'232","Eritrea","6813","Total Energy","72184","Energy use in agriculture","TJ",,,,,,,,,"70.021700","E","85.026400","E","100.031000","E","105.032600","E","105.032600","E","115.035700","E","105.032600","E","115.035700","E","105.032600","E","100.031000","E","100.031000","E","95.029500","E","95.029500","E","100.031000","E","80.024800","E","70.021700","E","70.021700","E","55.017100","E","50.015500","E","50.015500","E","45.014000","E","35.010900","E","35.010900","E","45.114000","E","37.580400","E","39.025800","E","38.806800","E","38.806800","E","38.806800","I"
"178","'232","Eritrea","6813","Total Energy","7273","Emissions (CO2)","kt",,,,,,,,,"5.034600","E","6.113400","E","7.192200","E","7.551800","E","7.551800","E","8.271100","E","7.551800","E","8.271100","E","7.551800","E","7.192200","E","7.192200","E","6.832600","E","6.832600","E","7.192200","E","5.753800","E","5.034600","E","5.034600","E","3.955700","E","3.596100","E","3.596100","E","3.236500","E","2.517300","E","2.517300","E","3.243700","E","2.702000","E","2.806000","E","2.790200","E","2.790200","E","2.790200","I"
"178","'232","Eritrea","6813","Total Energy","7225","Emissions (CH4)","kt",,,,,,,,,"0.000700","E","0.000900","E","0.001000","E","0.001100","E","0.001100","E","0.001200","E","0.001100","E","0.001200","E","0.001100","E","0.001000","E","0.001000","E","0.001000","E","0.001000","E","0.001000","E","0.000800","E","0.000700","E","0.000700","E","0.000600","E","0.000500","E","0.000500","E","0.000500","E","0.000400","E","0.000400","E","0.000500","E","0.000400","E","0.000400","E","0.000400","E","0.000400","E","0.000400","I"
"178","'232","Eritrea","6813","Total Energy","7230","Emissions (N2O)","kt",,,,,,,,,"0.000000","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","I"
"178","'232","Eritrea","6812","Total Energy (excl.eletricity & heat)","72184","Energy use in agriculture","TJ",,,,,,,,,"70.021700","E","85.026400","E","100.031000","E","105.032600","E","105.032600","E","115.035700","E","105.032600","E","115.035700","E","105.032600","E","100.031000","E","100.031000","E","95.029500","E","95.029500","E","100.031000","E","80.024800","E","70.021700","E","70.021700","E","55.017100","E","50.015500","E","50.015500","E","45.014000","E","35.010900","E","35.010900","E","45.114000","E","37.580400","E","39.025800","E","38.806800","E","38.806800","E","38.806800","I"
"178","'232","Eritrea","6812","Total Energy (excl.eletricity & heat)","7273","Emissions (CO2)","kt",,,,,,,,,"5.034600","E","6.113400","E","7.192200","E","7.551800","E","7.551800","E","8.271100","E","7.551800","E","8.271100","E","7.551800","E","7.192200","E","7.192200","E","6.832600","E","6.832600","E","7.192200","E","5.753800","E","5.034600","E","5.034600","E","3.955700","E","3.596100","E","3.596100","E","3.236500","E","2.517300","E","2.517300","E","3.243700","E","2.702000","E","2.806000","E","2.790200","E","2.790200","E","2.790200","I"
"178","'232","Eritrea","6812","Total Energy (excl.eletricity & heat)","7225","Emissions (CH4)","kt",,,,,,,,,"0.000700","E","0.000900","E","0.001000","E","0.001100","E","0.001100","E","0.001200","E","0.001100","E","0.001200","E","0.001100","E","0.001000","E","0.001000","E","0.001000","E","0.001000","E","0.001000","E","0.000800","E","0.000700","E","0.000700","E","0.000600","E","0.000500","E","0.000500","E","0.000500","E","0.000400","E","0.000400","E","0.000500","E","0.000400","E","0.000400","E","0.000400","E","0.000400","E","0.000400","I"
"178","'232","Eritrea","6812","Total Energy (excl.eletricity & heat)","7230","Emissions (N2O)","kt",,,,,,,,,"0.000000","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","I"
"63","'233","Estonia","6801","Petroleum products","72184","Energy use in agriculture","TJ",,,,,"6900.311100","E","5844.688900","E","3722.888900","E","2810.944400","E","3380.588900","E","2443.588900","E","2464.555600","E","1226.600000","E","1365.944400","E","3172.055600","E","3457.233300","E","3726.988900","E","3222.744400","E","3149.088900","E","2792.800000","E","2856.000000","E","2962.200000","E","2752.400000","E","2881.400000","E","3564.200000","E","3526.400000","E","3483.400000","E","4343.400000","E","4590.100000","E","4251.300000","E","4337.300000","E","4286.340000","E","4011.280000","E","3815.052000","E","2838.160000","E","2838.160000","I"
"63","'233","Estonia","6801","Petroleum products","7273","Emissions (CO2)","kt",,,,,"514.528200","E","438.130900","E","280.003400","E","211.059700","E","254.737800","E","182.639700","E","183.753300","E","91.491300","E","101.074600","E","235.325100","E","256.421400","E","275.873200","E","237.971600","E","233.063500","E","206.613500","E","211.363300","E","219.299400","E","203.486500","E","213.045400","E","263.907600","E","260.839900","E","257.653600","E","321.379600","E","339.939700","E","314.568000","E","320.940600","E","317.460700","E","296.771700","E","281.860000","E","210.411400","E","210.411400","I"
"63","'233","Estonia","6801","Petroleum products","7225","Emissions (CH4)","kt",,,,,"0.099000","E","0.060100","E","0.029800","E","0.022400","E","0.029800","E","0.021100","E","0.020800","E","0.010900","E","0.010000","E","0.018500","E","0.019200","E","0.023200","E","0.024000","E","0.017100","E","0.015700","E","0.016100","E","0.016600","E","0.015300","E","0.015800","E","0.019100","E","0.018500","E","0.018300","E","0.021900","E","0.024400","E","0.022500","E","0.022900","E","0.021500","E","0.020700","E","0.018500","E","0.013700","E","0.013700","I"
"63","'233","Estonia","6801","Petroleum products","7230","Emissions (N2O)","kt",,,,,"0.112300","E","0.099000","E","0.051600","E","0.042700","E","0.050300","E","0.046100","E","0.048500","E","0.021200","E","0.032200","E","0.079000","E","0.090000","E","0.098700","E","0.085200","E","0.085000","E","0.074000","E","0.075200","E","0.077700","E","0.073900","E","0.077600","E","0.094900","E","0.096100","E","0.094800","E","0.119400","E","0.118400","E","0.110900","E","0.113400","E","0.115800","E","0.104700","E","0.101000","E","0.073900","E","0.073900","I"
"63","'233","Estonia","6802","Natural gas","72184","Energy use in agriculture","TJ",,,,,"241.000000","E","125.000000","E","67.000000","E","12.000000","E","147.000000","E","144.000000","E","222.000000","E","121.000000","E","119.000000","E","168.000000","E","189.000000","E","255.000000","E","282.000000","E","300.000000","E","331.000000","E","326.000000","E","298.000000","E","358.000000","E","380.000000","E","324.000000","E","384.000000","E","338.000000","E","253.000000","E","281.000000","E","215.000000","E","204.000000","E","200.000000","E","190.000000","E","166.720000","E","138.050000","E","138.050000","I"
"63","'233","Estonia","6802","Natural gas","7273","Emissions (CO2)","kt",,,,,"13.520100","E","7.012500","E","3.758700","E","0.673200","E","8.246700","E","8.078400","E","12.454200","E","6.788100","E","6.675900","E","9.424800","E","10.602900","E","14.305500","E","15.820200","E","16.830000","E","18.569100","E","18.288600","E","16.717800","E","20.083800","E","21.318000","E","18.176400","E","21.542400","E","18.961800","E","14.193300","E","15.764100","E","12.061500","E","11.444400","E","11.220000","E","10.659000","E","9.353000","E","7.744600","E","7.744600","I"
"63","'233","Estonia","6802","Natural gas","7225","Emissions (CH4)","kt",,,,,"0.001200","E","0.000600","E","0.000300","E","0.000100","E","0.000700","E","0.000700","E","0.001100","E","0.000600","E","0.000600","E","0.000800","E","0.000900","E","0.001300","E","0.001400","E","0.001500","E","0.001700","E","0.001600","E","0.001500","E","0.001800","E","0.001900","E","0.001600","E","0.001900","E","0.001700","E","0.001300","E","0.001400","E","0.001100","E","0.001000","E","0.001000","E","0.001000","E","0.000800","E","0.000700","E","0.000700","I"
"63","'233","Estonia","6802","Natural gas","7230","Emissions (N2O)","kt",,,,,"0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","I"
"63","'233","Estonia","6809","Coal","72184","Energy use in agriculture","TJ",,,,,"309.600000","E","77.400000","E","77.400000","E","77.400000","E","387.000000","E","154.800000","E","77.400000","E","77.400000","E","77.400000","E","77.400000","E","77.400000","E","77.400000","E","77.400000","E","77.400000","E","77.400000","E","77.400000","E","103.200000","E","129.000000","E","154.800000","E","180.600000","E","206.400000","E","232.200000","E","258.000000","E","283.800000","E","309.600000","E","154.800000","E","77.400000","E","38.700000","E","18.576000","E","38.700000","E","38.700000","I"
"63","'233","Estonia","6809","Coal","7273","Emissions (CO2)","kt",,,,,"31.083800","E","7.771000","E","7.771000","E","7.771000","E","38.854800","E","15.541900","E","7.771000","E","7.771000","E","7.771000","E","7.771000","E","7.771000","E","7.771000","E","7.771000","E","7.771000","E","7.771000","E","7.771000","E","10.361300","E","12.951600","E","15.541900","E","18.132200","E","20.722600","E","23.312900","E","25.903200","E","28.493500","E","31.083800","E","15.541900","E","7.771000","E","3.885500","E","1.865000","E","3.885500","E","3.885500","I"
"63","'233","Estonia","6809","Coal","7225","Emissions (CH4)","kt",,,,,"0.082600","E","0.020600","E","0.020600","E","0.020600","E","0.103200","E","0.041300","E","0.020600","E","0.020600","E","0.020600","E","0.020600","E","0.020600","E","0.020600","E","0.020600","E","0.020600","E","0.020600","E","0.020600","E","0.027500","E","0.034400","E","0.041300","E","0.048200","E","0.055000","E","0.061900","E","0.068800","E","0.075700","E","0.082600","E","0.041300","E","0.020600","E","0.010300","E","0.005000","E","0.010300","E","0.010300","I"
"63","'233","Estonia","6809","Coal","7230","Emissions (N2O)","kt",,,,,"0.000400","E","0.000100","E","0.000100","E","0.000100","E","0.000500","E","0.000200","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000200","E","0.000200","E","0.000200","E","0.000300","E","0.000300","E","0.000300","E","0.000400","E","0.000400","E","0.000200","E","0.000100","E","0.000100","E","0.000000","E","0.000100","E","0.000100","I"
"63","'233","Estonia","6807","Electricity","72184","Energy use in agriculture","TJ",,,,,"3963.600000","E","4039.200000","E","1562.400000","E","1317.600000","E","1227.600000","E","889.200000","E","968.400000","E","889.200000","E","806.400000","E","734.400000","E","720.000000","E","756.000000","E","799.200000","E","792.000000","E","781.200000","E","702.000000","E","687.600000","E","633.600000","E","684.000000","E","680.400000","E","792.000000","E","741.600000","E","738.000000","E","738.000000","E","774.000000","E","900.000000","E","594.000000","E","496.800000","E","500.976000","E","572.400000","E","572.400000","I"
"63","'233","Estonia","6807","Electricity","7273","Emissions (CO2)","kt",,,,,"1119.170600","E","1049.410500","E","461.343700","E","401.723100","E","371.316300","E","262.364400","E","309.162800","E","280.667100","E","243.130500","E","218.382800","E","207.300800","E","218.085800","E","233.278500","E","235.466900","E","213.680700","E","208.592300","E","211.304100","E","193.354300","E","196.441700","E","182.518000","E","204.534800","E","209.914800","E","204.201300","E","209.449300","E","190.383200","E","218.150800","E","132.842000","E","92.584500","E","93.362800","E","106.673500","E","106.673500","I"
"63","'233","Estonia","6807","Electricity","7225","Emissions (CH4)","kt",,,,,"0.011800","E","0.008000","E","0.004700","E","0.003900","E","0.003700","E","0.002600","E","0.002900","E","0.002600","E","0.002400","E","0.002200","E","0.002100","E","0.002300","E","0.002400","E","0.002400","E","0.001600","E","0.002100","E","0.002000","E","0.001900","E","0.002000","E","0.002000","E","0.002400","E","0.002200","E","0.002200","E","0.002200","E","0.002300","E","0.002700","E","0.002400","E","0.002500","E","0.002500","E","0.002800","E","0.002800","I"
"63","'233","Estonia","6807","Electricity","7230","Emissions (N2O)","kt",,,,,"0.017400","E","0.016100","E","0.007200","E","0.006200","E","0.005800","E","0.004100","E","0.004800","E","0.004400","E","0.003700","E","0.003400","E","0.003200","E","0.003400","E","0.003600","E","0.003700","E","0.003300","E","0.003200","E","0.003300","E","0.003100","E","0.003200","E","0.002900","E","0.003300","E","0.003300","E","0.003200","E","0.003300","E","0.003100","E","0.003500","E","0.002200","E","0.001600","E","0.001600","E","0.001800","E","0.001800","I"
"63","'233","Estonia","6808","Heat","72184","Energy use in agriculture","TJ",,,,,"6599.000000","E","5300.800000","E","4002.600000","E","2704.400000","E","1406.200000","E","108.000000","E","101.000000","E","73.000000","E","53.000000","E","61.000000","E","75.000000","E","65.000000","E","90.000000","E","96.000000","E","90.000000","E","97.000000","E","78.000000","E","62.000000","E","70.000000","E","91.000000","E","68.000000","E","44.000000","E","50.000000","E","77.000000","E","78.000000","E","74.000000","E","68.000000","E","65.000000","E","62.000000","E","70.000000","E","70.000000","I"
"63","'233","Estonia","6808","Heat","7273","Emissions (CO2)","kt",,,,,"968.920100","E","716.134800","E","614.579300","E","428.763200","E","221.175800","E","16.570400","E","16.767100","E","11.981700","E","8.309400","E","9.432300","E","11.228800","E","9.750400","E","13.660500","E","14.841500","E","12.801100","E","14.987700","E","12.464400","E","9.838600","E","10.453900","E","12.693600","E","9.131800","E","6.476300","E","7.194100","E","11.363600","E","9.976700","E","9.327200","E","7.907900","E","6.299000","E","6.008300","E","6.783600","E","6.783600","I"
"63","'233","Estonia","6808","Heat","7225","Emissions (CH4)","kt",,,,,"0.010200","E","0.005500","E","0.006200","E","0.004200","E","0.002200","E","0.000200","E","0.000200","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000200","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000200","E","0.000200","E","0.000200","E","0.000200","I"
"63","'233","Estonia","6808","Heat","7230","Emissions (N2O)","kt",,,,,"0.015100","E","0.011000","E","0.009600","E","0.006600","E","0.003400","E","0.000300","E","0.000300","E","0.000200","E","0.000100","E","0.000100","E","0.000200","E","0.000200","E","0.000200","E","0.000200","E","0.000200","E","0.000200","E","0.000200","E","0.000200","E","0.000200","E","0.000200","E","0.000100","E","0.000100","E","0.000100","E","0.000200","E","0.000200","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","E","0.000100","I"
"63","'233","Estonia","6813","Total Energy","72184","Energy use in agriculture","TJ",,,,,"18013.511100","E","15387.088900","E","9432.288900","E","6922.344400","E","6548.388900","E","3739.588900","E","3833.355600","E","2387.200000","E","2421.744400","E","4212.855600","E","4518.633300","E","4880.388900","E","4471.344400","E","4414.488900","E","4072.400000","E","4058.400000","E","4129.000000","E","3935.000000","E","4170.200000","E","4840.200000","E","4976.800000","E","4839.200000","E","5642.400000","E","5969.900000","E","5627.900000","E","5670.100000","E","5225.740000","E","4801.780000","E","4563.324000","E","3657.310000","E","3657.310000","I"
"63","'233","Estonia","6813","Total Energy","7273","Emissions (CO2)","kt",,,,,"2647.222800","E","2218.459700","E","1367.456000","E","1049.990100","E","894.331400","E","485.194800","E","529.908400","E","398.699200","E","366.961400","E","480.336000","E","493.324800","E","525.785900","E","508.501700","E","507.972800","E","459.435400","E","461.002800","E","470.146900","E","439.714900","E","456.801000","E","495.427800","E","516.771400","E","516.319400","E","572.871500","E","605.010200","E","558.073200","E","575.404900","E","477.201500","E","410.199800","E","392.449100","E","335.498600","E","335.498600","I"
"63","'233","Estonia","6813","Total Energy","7225","Emissions (CH4)","kt",,,,,"0.204800","E","0.094800","E","0.061700","E","0.051300","E","0.139500","E","0.066000","E","0.045600","E","0.034900","E","0.033700","E","0.042200","E","0.043000","E","0.047400","E","0.048500","E","0.041700","E","0.039600","E","0.040600","E","0.047800","E","0.053500","E","0.061200","E","0.071100","E","0.077900","E","0.084200","E","0.094200","E","0.103800","E","0.108600","E","0.068000","E","0.045600","E","0.034600","E","0.026900","E","0.027700","E","0.027700","I"
"63","'233","Estonia","6813","Total Energy","7230","Emissions (N2O)","kt",,,,,"0.145300","E","0.126200","E","0.068600","E","0.055600","E","0.060100","E","0.050700","E","0.053700","E","0.025900","E","0.036100","E","0.082600","E","0.093500","E","0.102400","E","0.089100","E","0.089000","E","0.077600","E","0.078800","E","0.081300","E","0.077300","E","0.081200","E","0.098300","E","0.099800","E","0.098600","E","0.123200","E","0.122300","E","0.114600","E","0.117300","E","0.118300","E","0.106500","E","0.102700","E","0.075900","E","0.075900","I"
"63","'233","Estonia","6812","Total Energy (excl.eletricity & heat)","72184","Energy use in agriculture","TJ",,,,,"7450.911100","E","6047.088900","E","3867.288900","E","2900.344400","E","3914.588900","E","2742.388900","E","2763.955600","E","1425.000000","E","1562.344400","E","3417.455600","E","3723.633300","E","4059.388900","E","3582.144400","E","3526.488900","E","3201.200000","E","3259.400000","E","3363.400000","E","3239.400000","E","3416.200000","E","4068.800000","E","4116.800000","E","4053.600000","E","4854.400000","E","5154.900000","E","4775.900000","E","4696.100000","E","4563.740000","E","4239.980000","E","4000.348000","E","3014.910000","E","3014.910000","I"
"63","'233","Estonia","6812","Total Energy (excl.eletricity & heat)","7273","Emissions (CO2)","kt",,,,,"559.132100","E","452.914400","E","291.533000","E","219.503900","E","301.839300","E","206.260100","E","203.978500","E","106.050400","E","115.521500","E","252.520900","E","274.795300","E","297.949700","E","261.562800","E","257.664400","E","232.953600","E","237.422800","E","246.378400","E","236.521900","E","249.905400","E","300.216200","E","303.104900","E","299.928300","E","361.476100","E","384.197300","E","357.713300","E","347.926900","E","336.451600","E","311.316200","E","293.078000","E","222.041500","E","222.041500","I"
"63","'233","Estonia","6812","Total Energy (excl.eletricity & heat)","7225","Emissions (CH4)","kt",,,,,"0.182800","E","0.081400","E","0.050800","E","0.043100","E","0.133700","E","0.063100","E","0.042500","E","0.032100","E","0.031200","E","0.039900","E","0.040700","E","0.045100","E","0.046000","E","0.039200","E","0.038000","E","0.038300","E","0.045600","E","0.051500","E","0.059000","E","0.068900","E","0.075500","E","0.081900","E","0.092000","E","0.101500","E","0.106100","E","0.065200","E","0.043100","E","0.032000","E","0.024300","E","0.024700","E","0.024700","I"
"63","'233","Estonia","6812","Total Energy (excl.eletricity & heat)","7230","Emissions (N2O)","kt",,,,,"0.112800","E","0.099200","E","0.051800","E","0.042800","E","0.050800","E","0.046300","E","0.048700","E","0.021400","E","0.032300","E","0.079100","E","0.090100","E","0.098800","E","0.085300","E","0.085100","E","0.074100","E","0.075300","E","0.077800","E","0.074100","E","0.077900","E","0.095200","E","0.096400","E","0.095200","E","0.119800","E","0.118800","E","0.111400","E","0.113600","E","0.115900","E","0.104800","E","0.101000","E","0.074000","E","0.074000","I"
"209","'748","Eswatini","6801","Petroleum products","72184","Energy use in agriculture","TJ","437.224500","E","442.116900","E","490.009400","E","533.009400","E","576.009400","E","576.009400","E","562.310500","E","612.264200","E","615.228900","E","572.982300","E","529.414100","E","478.901500","E","453.001600","E","425.330800","E","415.655000","E","389.584300","E","393.625000","E","421.168600","E","444.090700","E","463.408500","E","484.090700","E","504.773000","E","546.137500","E","569.266000","E","418.437500","E","461.269800","E","849.569800","E","442.604500","E","313.561000","E","782.458300","E","791.290000","E","688.851000","E","688.851000","I"
"209","'748","Eswatini","6801","Petroleum products","7273","Emissions (CO2)","kt","32.078100","E","32.429800","E","35.967900","E","39.154200","E","42.340500","E","42.340500","E","41.355500","E","44.988100","E","45.198700","E","42.047200","E","38.782500","E","35.004800","E","33.052800","E","30.939700","E","30.119600","E","28.130400","E","28.343700","E","30.284800","E","31.894300","E","33.216200","E","34.645600","E","36.075100","E","38.934000","E","40.539400","E","29.258800","E","32.223300","E","60.783700","E","32.658800","E","22.997500","E","57.808100","E","58.480900","E","50.906000","E","50.906000","I"
"209","'748","Eswatini","6801","Petroleum products","7225","Emissions (CH4)","kt","0.005500","E","0.005500","E","0.005700","E","0.005900","E","0.006100","E","0.006100","E","0.006000","E","0.007100","E","0.007200","E","0.007200","E","0.007600","E","0.008300","E","0.008800","E","0.009700","E","0.011400","E","0.012200","E","0.013600","E","0.015400","E","0.017100","E","0.018900","E","0.020600","E","0.022400","E","0.025900","E","0.027700","E","0.028700","E","0.032300","E","0.037200","E","0.003400","E","0.004700","E","0.005900","E","0.005600","E","0.005000","E","0.005000","I"
"209","'748","Eswatini","6801","Petroleum products","7230","Emissions (N2O)","kt","0.010000","E","0.010000","E","0.011200","E","0.012400","E","0.013700","E","0.013700","E","0.013600","E","0.014600","E","0.014600","E","0.013200","E","0.011700","E","0.010300","E","0.009500","E","0.008300","E","0.007500","E","0.006500","E","0.006100","E","0.006400","E","0.006700","E","0.006600","E","0.006700","E","0.006700","E","0.006800","E","0.006800","E","0.002000","E","0.002000","E","0.012000","E","0.011600","E","0.007500","E","0.021400","E","0.021700","E","0.018900","E","0.018900","I"
"209","'748","Eswatini","6809","Coal","72184","Energy use in agriculture","TJ","0.942000","E","0.942000","E","0.258600","E","0.258600","E","2.475200","E","2.401300","E","2.031900","E","3.466200","E","3.466200","E","3.701900","E","2.064000","E","2.270100","E","1.764000","E","1.197000","E","1.156300","E","1.112000","E","1.110100","E","1.156300","E","1.185900","E","0.973400","E","0.908800","E","0.931000","E","0.931000","E","1.293000","E","0.391400","E","0.720400","E","1.052900","E","0.837200","E","0.812700","E","0.781000","E","0.766400","E","0.769300","E","0.769300","I"
"209","'748","Eswatini","6809","Coal","7273","Emissions (CO2)","kt","0.097300","E","0.097300","E","0.026700","E","0.026700","E","0.255700","E","0.248100","E","0.209900","E","0.358100","E","0.358100","E","0.382400","E","0.213200","E","0.234500","E","0.182200","E","0.123600","E","0.119400","E","0.114900","E","0.114700","E","0.119400","E","0.122500","E","0.100600","E","0.093900","E","0.096200","E","0.096200","E","0.133600","E","0.040400","E","0.074400","E","0.108800","E","0.086500","E","0.084000","E","0.080700","E","0.079200","E","0.079500","E","0.079500","I"
"209","'748","Eswatini","6809","Coal","7225","Emissions (CH4)","kt","0.000200","E","0.000200","E","0.000100","E","0.000100","E","0.000600","E","0.000600","E","0.000500","E","0.000900","E","0.000900","E","0.000900","E","0.000500","E","0.000600","E","0.000400","E","0.000300","E","0.000300","E","0.000300","E","0.000300","E","0.000300","E","0.000300","E","0.000200","E","0.000200","E","0.000200","E","0.000200","E","0.000300","E","0.000100","E","0.000200","E","0.000300","E","0.000200","E","0.000200","E","0.000200","E","0.000200","E","0.000200","E","0.000200","I"
